Entity,Code,Day,people_vaccinated
Alabama,,2021-02-04,338845
Alabama,,2021-02-05,353522
Alabama,,2021-02-06,370275
Alabama,,2021-02-07,375567
Alabama,,2021-02-08,378514
Alabama,,2021-02-09,395196
Alabama,,2021-02-10,412462
Alabama,,2021-02-11,431259
Alabama,,2021-02-12,448071
Alabama,,2021-02-13,467032
Alabama,,2021-02-14,474065
Alabama,,2021-02-16,486206
Alabama,,2021-02-17,494424
Alabama,,2021-02-18,505660
Alabama,,2021-02-19,545431
Alabama,,2021-02-20,560968
Alabama,,2021-02-21,567505
Alabama,,2021-02-22,583741
Alabama,,2021-02-23,593936
Alabama,,2021-02-24,604602
Alabama,,2021-02-25,615100
Alabama,,2021-02-26,627063
Alabama,,2021-02-27,643208
Alabama,,2021-02-28,649745
Alabama,,2021-03-01,653309
Alabama,,2021-03-02,663187
Alabama,,2021-03-03,674810
Alabama,,2021-03-04,688791
Alabama,,2021-03-05,704173
Alabama,,2021-03-06,721109
Alabama,,2021-03-07,727681
Alabama,,2021-03-08,732967
Alabama,,2021-03-09,747268
Alabama,,2021-03-10,768502
Alabama,,2021-03-11,790864
Alabama,,2021-03-12,816418
Alabama,,2021-03-13,841394
Alabama,,2021-03-14,849337
Alabama,,2021-03-15,854302
Alabama,,2021-03-16,871536
Alabama,,2021-03-17,893767
Alabama,,2021-03-18,912663
Alabama,,2021-03-19,937614
Alabama,,2021-03-20,960539
Alabama,,2021-03-21,968459
Alabama,,2021-03-22,972986
Alabama,,2021-03-23,994253
Alabama,,2021-03-24,1019858
Alabama,,2021-03-25,1048838
Alabama,,2021-03-26,1072623
Alabama,,2021-03-27,1098597
Alabama,,2021-03-28,1108253
Alabama,,2021-03-29,1113924
Alabama,,2021-03-30,1134739
Alabama,,2021-03-31,1155139
Alabama,,2021-04-01,1184284
Alabama,,2021-04-02,1211424
Alabama,,2021-04-03,1234131
Alabama,,2021-04-04,1242706
Alabama,,2021-04-05,1248029
Alabama,,2021-04-06,1267859
Alabama,,2021-04-07,1291487
Alabama,,2021-04-08,1317995
Alabama,,2021-04-09,1344658
Alabama,,2021-04-10,1371201
Alabama,,2021-04-11,1382951
Alabama,,2021-04-12,1389598
Alabama,,2021-04-13,1407463
Alabama,,2021-04-14,1426530
Alabama,,2021-04-15,1442051
Alabama,,2021-04-16,1459377
Alabama,,2021-04-17,1476162
Alabama,,2021-04-18,1481314
Alabama,,2021-04-19,1483779
Alabama,,2021-04-20,1494421
Alabama,,2021-04-21,1507116
Alabama,,2021-04-22,1518928
Alabama,,2021-04-23,1531741
Alabama,,2021-04-24,1543544
Alabama,,2021-04-25,1546659
Alabama,,2021-04-26,1549782
Alabama,,2021-04-27,1558652
Alabama,,2021-04-28,1568315
Alabama,,2021-04-29,1579093
Alabama,,2021-04-30,1589518
Alabama,,2021-05-01,1599130
Alabama,,2021-05-02,1601433
Alabama,,2021-05-03,1603454
Alabama,,2021-05-04,1609919
Alabama,,2021-05-05,1618791
Alabama,,2021-05-06,1619783
Alabama,,2021-05-07,1636710
Alabama,,2021-05-08,1649688
Alabama,,2021-05-09,1654267
Alabama,,2021-05-10,1657672
Alabama,,2021-05-11,1658191
Alabama,,2021-05-12,1664353
Alabama,,2021-05-13,1678119
Alabama,,2021-05-14,1687875
Alabama,,2021-05-15,1697289
Alabama,,2021-05-16,1699751
Alabama,,2021-05-17,1699915
Alabama,,2021-05-18,1709333
Alabama,,2021-05-19,1709761
Alabama,,2021-05-20,1725694
Alabama,,2021-05-21,1727437
Alaska,,2021-01-12,22486
Alaska,,2021-01-13,24541
Alaska,,2021-01-14,35508
Alaska,,2021-01-15,39546
Alaska,,2021-01-19,55434
Alaska,,2021-01-20,56911
Alaska,,2021-01-21,59449
Alaska,,2021-01-22,67262
Alaska,,2021-01-23,73014
Alaska,,2021-01-24,77925
Alaska,,2021-01-25,80226
Alaska,,2021-01-26,81200
Alaska,,2021-01-27,83363
Alaska,,2021-01-28,85672
Alaska,,2021-01-29,88654
Alaska,,2021-01-30,91794
Alaska,,2021-01-31,94889
Alaska,,2021-02-01,96396
Alaska,,2021-02-02,97076
Alaska,,2021-02-03,98076
Alaska,,2021-02-04,99596
Alaska,,2021-02-05,101225
Alaska,,2021-02-06,103163
Alaska,,2021-02-07,106311
Alaska,,2021-02-08,109890
Alaska,,2021-02-09,110936
Alaska,,2021-02-10,112448
Alaska,,2021-02-11,116001
Alaska,,2021-02-12,118189
Alaska,,2021-02-13,122463
Alaska,,2021-02-14,126381
Alaska,,2021-02-16,129658
Alaska,,2021-02-17,130751
Alaska,,2021-02-18,133491
Alaska,,2021-02-19,143887
Alaska,,2021-02-20,148299
Alaska,,2021-02-21,152349
Alaska,,2021-02-22,153572
Alaska,,2021-02-23,154618
Alaska,,2021-02-24,156267
Alaska,,2021-02-25,158792
Alaska,,2021-02-26,161595
Alaska,,2021-02-27,163739
Alaska,,2021-02-28,166735
Alaska,,2021-03-01,168069
Alaska,,2021-03-02,168646
Alaska,,2021-03-03,170586
Alaska,,2021-03-04,172414
Alaska,,2021-03-05,174588
Alaska,,2021-03-06,178237
Alaska,,2021-03-07,180948
Alaska,,2021-03-08,182230
Alaska,,2021-03-09,184906
Alaska,,2021-03-10,188281
Alaska,,2021-03-11,190712
Alaska,,2021-03-12,193951
Alaska,,2021-03-13,197436
Alaska,,2021-03-14,202410
Alaska,,2021-03-15,205256
Alaska,,2021-03-16,206403
Alaska,,2021-03-17,210932
Alaska,,2021-03-18,213432
Alaska,,2021-03-19,216781
Alaska,,2021-03-20,221157
Alaska,,2021-03-21,228333
Alaska,,2021-03-22,230614
Alaska,,2021-03-23,231342
Alaska,,2021-03-24,233037
Alaska,,2021-03-25,236062
Alaska,,2021-03-26,239599
Alaska,,2021-03-27,242733
Alaska,,2021-03-28,245355
Alaska,,2021-03-29,246515
Alaska,,2021-03-30,247097
Alaska,,2021-03-31,248711
Alaska,,2021-04-01,250378
Alaska,,2021-04-02,252586
Alaska,,2021-04-03,254263
Alaska,,2021-04-04,257375
Alaska,,2021-04-05,258376
Alaska,,2021-04-06,258884
Alaska,,2021-04-07,260622
Alaska,,2021-04-08,263119
Alaska,,2021-04-09,265468
Alaska,,2021-04-10,268587
Alaska,,2021-04-11,270838
Alaska,,2021-04-12,272212
Alaska,,2021-04-13,282684
Alaska,,2021-04-14,284110
Alaska,,2021-04-15,284193
Alaska,,2021-04-16,286100
Alaska,,2021-04-17,288040
Alaska,,2021-04-18,290503
Alaska,,2021-04-19,291456
Alaska,,2021-04-20,291921
Alaska,,2021-04-21,294331
Alaska,,2021-04-22,296911
Alaska,,2021-04-23,298047
Alaska,,2021-04-24,299312
Alaska,,2021-04-25,300351
Alaska,,2021-04-26,300706
Alaska,,2021-04-27,301212
Alaska,,2021-04-28,301770
Alaska,,2021-04-29,304657
Alaska,,2021-04-30,305395
Alaska,,2021-05-01,307711
Alaska,,2021-05-02,308462
Alaska,,2021-05-03,308656
Alaska,,2021-05-04,308846
Alaska,,2021-05-05,309518
Alaska,,2021-05-06,310415
Alaska,,2021-05-07,311397
Alaska,,2021-05-08,312475
Alaska,,2021-05-09,312535
Alaska,,2021-05-10,314070
Alaska,,2021-05-11,314577
Alaska,,2021-05-12,315132
Alaska,,2021-05-13,315883
Alaska,,2021-05-14,316924
Alaska,,2021-05-15,318593
Alaska,,2021-05-16,320705
Alaska,,2021-05-17,321214
Alaska,,2021-05-18,321664
Alaska,,2021-05-19,323863
Alaska,,2021-05-20,325229
Alaska,,2021-05-21,327119
American Samoa,ASM,2021-01-12,842
American Samoa,ASM,2021-01-13,1193
American Samoa,ASM,2021-01-14,2409
American Samoa,ASM,2021-01-15,3144
American Samoa,ASM,2021-01-19,3985
American Samoa,ASM,2021-01-20,4476
American Samoa,ASM,2021-01-21,4734
American Samoa,ASM,2021-01-22,5627
American Samoa,ASM,2021-01-23,5881
American Samoa,ASM,2021-01-24,7096
American Samoa,ASM,2021-01-25,7096
American Samoa,ASM,2021-01-26,7365
American Samoa,ASM,2021-01-27,8133
American Samoa,ASM,2021-01-28,8133
American Samoa,ASM,2021-01-29,8926
American Samoa,ASM,2021-01-30,8926
American Samoa,ASM,2021-01-31,8926
American Samoa,ASM,2021-02-01,9713
American Samoa,ASM,2021-02-02,9713
American Samoa,ASM,2021-02-03,9759
American Samoa,ASM,2021-02-04,9761
American Samoa,ASM,2021-02-05,9775
American Samoa,ASM,2021-02-06,9779
American Samoa,ASM,2021-02-07,9779
American Samoa,ASM,2021-02-08,9779
American Samoa,ASM,2021-02-09,9792
American Samoa,ASM,2021-02-10,9818
American Samoa,ASM,2021-02-11,9822
American Samoa,ASM,2021-02-12,10057
American Samoa,ASM,2021-02-13,10062
American Samoa,ASM,2021-02-14,10062
American Samoa,ASM,2021-02-16,10236
American Samoa,ASM,2021-02-17,10267
American Samoa,ASM,2021-02-18,10267
American Samoa,ASM,2021-02-19,10267
American Samoa,ASM,2021-02-20,10831
American Samoa,ASM,2021-02-21,10948
American Samoa,ASM,2021-02-22,11054
American Samoa,ASM,2021-02-23,11054
American Samoa,ASM,2021-02-24,11814
American Samoa,ASM,2021-02-25,11814
American Samoa,ASM,2021-02-26,12351
American Samoa,ASM,2021-02-27,12354
American Samoa,ASM,2021-02-28,12355
American Samoa,ASM,2021-03-01,12355
American Samoa,ASM,2021-03-02,13028
American Samoa,ASM,2021-03-03,13029
American Samoa,ASM,2021-03-04,13467
American Samoa,ASM,2021-03-05,13468
American Samoa,ASM,2021-03-06,13468
American Samoa,ASM,2021-03-07,13469
American Samoa,ASM,2021-03-08,13469
American Samoa,ASM,2021-03-09,13471
American Samoa,ASM,2021-03-10,15085
American Samoa,ASM,2021-03-11,15085
American Samoa,ASM,2021-03-12,15085
American Samoa,ASM,2021-03-13,15082
American Samoa,ASM,2021-03-14,15083
American Samoa,ASM,2021-03-15,15377
American Samoa,ASM,2021-03-16,15378
American Samoa,ASM,2021-03-17,15379
American Samoa,ASM,2021-03-18,15381
American Samoa,ASM,2021-03-19,15383
American Samoa,ASM,2021-03-20,15384
American Samoa,ASM,2021-03-21,15386
American Samoa,ASM,2021-03-22,16916
American Samoa,ASM,2021-03-23,17114
American Samoa,ASM,2021-03-24,17371
American Samoa,ASM,2021-03-25,17385
American Samoa,ASM,2021-03-26,17548
American Samoa,ASM,2021-03-27,17567
American Samoa,ASM,2021-03-28,17570
American Samoa,ASM,2021-03-29,17575
American Samoa,ASM,2021-03-30,17718
American Samoa,ASM,2021-03-31,17856
American Samoa,ASM,2021-04-01,17856
American Samoa,ASM,2021-04-02,18097
American Samoa,ASM,2021-04-03,18097
American Samoa,ASM,2021-04-04,18099
American Samoa,ASM,2021-04-05,18100
American Samoa,ASM,2021-04-06,18100
American Samoa,ASM,2021-04-07,18598
American Samoa,ASM,2021-04-08,18650
American Samoa,ASM,2021-04-09,18895
American Samoa,ASM,2021-04-10,18895
American Samoa,ASM,2021-04-11,19406
American Samoa,ASM,2021-04-12,19406
American Samoa,ASM,2021-04-13,19408
American Samoa,ASM,2021-04-14,19632
American Samoa,ASM,2021-04-15,19633
American Samoa,ASM,2021-04-16,20247
American Samoa,ASM,2021-04-17,20248
American Samoa,ASM,2021-04-18,20248
American Samoa,ASM,2021-04-19,20253
American Samoa,ASM,2021-04-20,20255
American Samoa,ASM,2021-04-21,20341
American Samoa,ASM,2021-04-22,20342
American Samoa,ASM,2021-04-23,20901
American Samoa,ASM,2021-04-24,20902
American Samoa,ASM,2021-04-25,21165
American Samoa,ASM,2021-04-26,21165
American Samoa,ASM,2021-04-27,21284
American Samoa,ASM,2021-04-28,21284
American Samoa,ASM,2021-04-29,21552
American Samoa,ASM,2021-04-30,21731
American Samoa,ASM,2021-05-01,21732
American Samoa,ASM,2021-05-02,21732
American Samoa,ASM,2021-05-03,21732
American Samoa,ASM,2021-05-04,21904
American Samoa,ASM,2021-05-05,22002
American Samoa,ASM,2021-05-06,22002
American Samoa,ASM,2021-05-07,22119
American Samoa,ASM,2021-05-08,22122
American Samoa,ASM,2021-05-09,22122
American Samoa,ASM,2021-05-10,22122
American Samoa,ASM,2021-05-11,22122
American Samoa,ASM,2021-05-12,22122
American Samoa,ASM,2021-05-13,22334
American Samoa,ASM,2021-05-14,22335
American Samoa,ASM,2021-05-15,22498
American Samoa,ASM,2021-05-16,22498
American Samoa,ASM,2021-05-17,22498
American Samoa,ASM,2021-05-18,22498
American Samoa,ASM,2021-05-19,22964
American Samoa,ASM,2021-05-20,22964
American Samoa,ASM,2021-05-21,23160
